SourceFile,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSAltitude,GPSAltitudeRef
C:/Users/danil/Desktop/Frames/frame0.png,59.9588295761038,59.9588295761038,30.345178495627078,30.345178495627078,7.954322420230989,7.954322420230989
C:/Users/danil/Desktop/Frames/frame1.png,59.958830669508124,59.958830669508124,30.345178391738294,30.345178391738294,8.018191019770365,8.018191019770365
C:/Users/danil/Desktop/Frames/frame2.png,59.95882721005843,59.95882721005843,30.34517582522888,30.34517582522888,8.027241112880365,8.027241112880365
C:/Users/danil/Desktop/Frames/frame3.png,59.95882248807774,59.95882248807774,30.345172582004103,30.345172582004103,8.020866413624487,8.020866413624487
C:/Users/danil/Desktop/Frames/frame4.png,59.95881828480051,59.95881828480051,30.345169629166843,30.345169629166843,8.019546311351185,8.019546311351185
C:/Users/danil/Desktop/Frames/frame5.png,59.958813784043045,59.958813784043045,30.345166547414905,30.345166547414905,8.016195425666972,8.016195425666972
C:/Users/danil/Desktop/Frames/frame6.png,59.95880946736158,59.95880946736158,30.34516359713268,30.34516359713268,8.016281684013668,8.016281684013668
C:/Users/danil/Desktop/Frames/frame7.png,59.95880504927855,59.95880504927855,30.34516045631363,30.34516045631363,8.016290953709088,8.016290953709088
C:/Users/danil/Desktop/Frames/frame8.png,59.95880066798642,59.95880066798642,30.345157422039236,30.345157422039236,8.016193666855475,8.016193666855475
C:/Users/danil/Desktop/Frames/frame9.png,59.9587964871727,59.9587964871727,30.345154501852946,30.345154501852946,8.011916432701268,8.011916432701268
C:/Users/danil/Desktop/Frames/frame10.png,59.95879212653107,59.95879212653107,30.345151347867983,30.345151347867983,8.008486633163347,8.008486633163347
C:/Users/danil/Desktop/Frames/frame11.png,59.9587875734716,59.9587875734716,30.34514827497493,30.34514827497493,8.010141381191653,8.010141381191653
C:/Users/danil/Desktop/Frames/frame12.png,59.95878326335476,59.95878326335476,30.345145211870737,30.345145211870737,8.003195789452066,8.003195789452066
C:/Users/danil/Desktop/Frames/frame13.png,59.958778949003175,59.958778949003175,30.345142214782374,30.345142214782374,7.995494255433359,7.995494255433359
C:/Users/danil/Desktop/Frames/frame14.png,59.95877439109899,59.95877439109899,30.345138951324707,30.345138951324707,7.994173538037426,7.994173538037426
C:/Users/danil/Desktop/Frames/frame15.png,59.95877002109441,59.95877002109441,30.34513583535753,30.34513583535753,7.9948650854188825,7.9948650854188825
C:/Users/danil/Desktop/Frames/frame16.png,59.95876563090471,59.95876563090471,30.345132832949513,30.345132832949513,7.98918808579434,7.98918808579434
C:/Users/danil/Desktop/Frames/frame17.png,59.958761321359084,59.958761321359084,30.345129758733258,30.345129758733258,7.986965685408459,7.986965685408459
C:/Users/danil/Desktop/Frames/frame18.png,59.95875708670319,59.95875708670319,30.345126951511286,30.345126951511286,7.984369535296598,7.984369535296598
C:/Users/danil/Desktop/Frames/frame19.png,59.95875233594256,59.95875233594256,30.34512336788024,30.34512336788024,7.978293708936619,7.978293708936619
C:/Users/danil/Desktop/Frames/frame20.png,59.95874805378019,59.95874805378019,30.345120546428724,30.345120546428724,7.97737913039948,7.97737913039948
C:/Users/danil/Desktop/Frames/frame21.png,59.958743421899456,59.958743421899456,30.345117290754356,30.345117290754356,7.969157279527815,7.969157279527815
C:/Users/danil/Desktop/Frames/frame22.png,59.95873889876753,59.95873889876753,30.34511405741711,30.34511405741711,7.965472032883306,7.965472032883306
C:/Users/danil/Desktop/Frames/frame23.png,59.95873443471611,59.95873443471611,30.34511094578953,30.34511094578953,7.966932535338079,7.966932535338079
C:/Users/danil/Desktop/Frames/frame24.png,59.958729736477714,59.958729736477714,30.345107643879107,30.345107643879107,7.961758949448544,7.961758949448544
C:/Users/danil/Desktop/Frames/frame25.png,59.95872531471106,59.95872531471106,30.345104515576594,30.345104515576594,7.960906121665772,7.960906121665772
C:/Users/danil/Desktop/Frames/frame26.png,59.95872029128261,59.95872029128261,30.34510113446675,30.34510113446675,7.954939796506926,7.954939796506926
C:/Users/danil/Desktop/Frames/frame27.png,59.95871562829153,59.95871562829153,30.345097843143815,30.345097843143815,7.947887588612266,7.947887588612266
C:/Users/danil/Desktop/Frames/frame28.png,59.9587108728161,59.9587108728161,30.345094687096108,30.345094687096108,7.953129999612581,7.953129999612581
C:/Users/danil/Desktop/Frames/frame29.png,59.95870586344239,59.95870586344239,30.345091333255944,30.345091333255944,7.957560778712129,7.957560778712129
C:/Users/danil/Desktop/Frames/frame30.png,59.95870083516367,59.95870083516367,30.345087797690216,30.345087797690216,7.950727962836812,7.950727962836812
C:/Users/danil/Desktop/Frames/frame31.png,59.95869591554562,59.95869591554562,30.34508415820459,30.34508415820459,7.9600040020475005,7.9600040020475005
C:/Users/danil/Desktop/Frames/frame32.png,59.958690755305376,59.958690755305376,30.345080628992317,30.345080628992317,7.951863923153063,7.951863923153063
C:/Users/danil/Desktop/Frames/frame33.png,59.958685852517604,59.958685852517604,30.34507707745744,30.34507707745744,7.95328772495744,7.95328772495744
C:/Users/danil/Desktop/Frames/frame34.png,59.958680680588145,59.958680680588145,30.345073376502935,30.345073376502935,7.942853226205138,7.942853226205138
C:/Users/danil/Desktop/Frames/frame35.png,59.958675480835474,59.958675480835474,30.345069747164523,30.345069747164523,7.942740422869937,7.942740422869937
C:/Users/danil/Desktop/Frames/frame36.png,59.958669801866904,59.958669801866904,30.345065785590702,30.345065785590702,7.93314954655631,7.93314954655631
