nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9539553,30.32521,8.46,1.169,0.0,0.0,0.0,-3.9727341513527605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2024-07-19T12: 00: 23.700+03: 00,544764,new.004.051.
59.9539547,30.3252084,8.469,1.125,0.0,0.0,0.0,-4.034199411620245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 23.800+03: 00,544864,new.004.051.
59.953954,30.325207,8.464,1.055,0.0,0.0,0.0,-3.9965369516914597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.65,2024-07-19T12: 00: 23.900+03: 00,544964,new.004.051.
59.9539533,30.3252055,8.477,1.098,0.0,0.0,0.0,-3.967623827302922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.65,2024-07-19T12: 00: 24.000+03: 00,545069,new.004.051.
59.9539526,30.3252038,8.483,1.155,0.0,0.0,0.0,-4.012539875602996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2024-07-19T12: 00: 24.100+03: 00,545170,new.004.051.
59.9539519,30.3252024,8.478,1.138,0.0,0.0,0.0,-3.9596965418403633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.200+03: 00,545266,new.004.051.
59.9539513,30.325201,8.472,1.034,0.0,0.0,0.0,-3.9721477207240903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.300+03: 00,545390,new.004.051.
59.9539506,30.3251995,8.476,1.094,0.0,0.0,0.0,-3.9682451645166315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.400+03: 00,545475,new.004.051.
59.9539499,30.3251981,8.489,1.06,0.0,0.0,0.0,-3.9699765311346096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.500+03: 00,545592,new.004.051.
59.9539493,30.3251967,8.477,1.066,0.0,0.0,0.0,-3.982818663770784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.600+03: 00,545666,new.004.051.
59.9539486,30.3251952,8.473,1.102,0.0,0.0,0.0,-4.00731086916402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 24.700+03: 00,545767,new.004.051.
59.9539479,30.3251936,8.476,1.145,0.0,0.0,0.0,-3.9918088547478066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 24.800+03: 00,545866,new.004.051.
59.9539473,30.325192,8.481,1.114,0.0,0.0,0.0,-4.070882741838663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.65,2024-07-19T12: 00: 24.900+03: 00,545966,new.004.051.
59.9539468,30.3251903,8.48,1.102,0.0,0.0,0.0,-4.158555866154093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.65,2024-07-19T12: 00: 25.000+03: 00,546072,new.004.051.
59.953946,30.3251886,8.481,1.226,0.0,0.0,0.0,-4.0171161289017245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.65,2024-07-19T12: 00: 25.100+03: 00,546169,new.004.051.
59.9539453,30.325187,8.484,1.221,0.0,0.0,0.0,-3.995044695181004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.65,2024-07-19T12: 00: 25.200+03: 00,546271,new.004.051.
59.9539446,30.3251852,8.483,1.239,0.0,0.0,0.0,-4.040035792638914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.65,2024-07-19T12: 00: 25.300+03: 00,546366,new.004.051.
59.9539439,30.3251834,8.485,1.24,0.0,0.0,0.0,-4.064451203545063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.65,2024-07-19T12: 00: 25.400+03: 00,546466,new.004.051.
59.9539431,30.3251815,8.484,1.349,0.0,0.0,0.0,-4.0406798191329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 25.500+03: 00,546566,new.004.051.
59.9539424,30.3251796,8.489,1.323,0.0,0.0,0.0,-4.065261036317988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 25.600+03: 00,546666,new.004.051.
59.9539417,30.3251775,8.495,1.404,0.0,0.0,0.0,-4.078850169874015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 25.700+03: 00,546765,new.004.051.
59.9539408,30.3251754,8.491,1.501,0.0,0.0,0.0,-4.034070257255598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.66,2024-07-19T12: 00: 25.800+03: 00,546864,new.004.051.
59.9539401,30.3251734,8.486,1.416,0.0,0.0,0.0,-4.0986858368229315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.66,2024-07-19T12: 00: 25.900+03: 00,546965,new.004.051.
59.9539393,30.3251711,8.491,1.526,0.0,0.0,0.0,-4.086182298061644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.66,2024-07-19T12: 00: 26.000+03: 00,547067,new.004.051.
59.9539384,30.3251688,8.481,1.613,0.0,0.0,0.0,-4.078502849352869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.65,2024-07-19T12: 00: 26.100+03: 00,547168,new.004.051.
59.9539376,30.3251663,8.491,1.637,0.0,0.0,0.0,-4.114261155067729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.65,2024-07-19T12: 00: 26.200+03: 00,547268,new.004.051.
59.9539367,30.3251638,8.501,1.651,0.0,0.0,0.0,-4.1156068039210165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.67,2024-07-19T12: 00: 26.300+03: 00,547367,new.004.051.
59.9539359,30.3251612,8.492,1.732,0.0,0.0,0.0,-4.144584505491879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.67,2024-07-19T12: 00: 26.400+03: 00,547472,new.004.051.
59.9539349,30.3251586,8.486,1.767,0.0,0.0,0.0,-4.117081607138952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2024-07-19T12: 00: 26.500+03: 00,547582,new.004.051.
59.9539341,30.3251559,8.492,1.787,0.0,0.0,0.0,-4.146623050058208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 26.600+03: 00,547667,new.004.051.
59.9539331,30.325153,8.505,1.884,0.0,0.0,0.0,-4.134245175003064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 26.700+03: 00,547800,new.004.051.
59.9539322,30.3251502,8.504,1.881,0.0,0.0,0.0,-4.113383254453976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2024-07-19T12: 00: 26.800+03: 00,547867,new.004.051.
59.9539312,30.3251471,8.486,2.015,0.0,0.0,0.0,-4.170417123750647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 26.900+03: 00,547964,new.004.051.
59.9539303,30.325144,8.5,1.988,0.0,0.0,0.0,-4.171223465865068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.000+03: 00,548073,new.004.051.
59.9539295,30.3251408,8.508,2.018,0.0,0.0,0.0,-4.208273315226403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.100+03: 00,548169,new.004.051.
59.9539286,30.3251377,8.504,1.994,0.0,0.0,0.0,-4.203787819048778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.200+03: 00,548271,new.004.051.
59.9539276,30.3251345,8.5,2.07,0.0,0.0,0.0,-4.188336419180872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.68,2024-07-19T12: 00: 27.300+03: 00,548367,new.004.051.
59.9539268,30.3251314,8.495,1.997,0.0,0.0,0.0,-4.223356450622139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.68,2024-07-19T12: 00: 27.400+03: 00,548468,new.004.051.
59.953926,30.3251282,8.505,2.002,0.0,0.0,0.0,-4.22467941019515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.71,2024-07-19T12: 00: 27.500+03: 00,548567,new.004.051.
59.9539251,30.325125,8.491,2.015,0.0,0.0,0.0,-4.243396321093537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.600+03: 00,548667,new.004.051.
59.9539243,30.3251218,8.486,2.022,0.0,0.0,0.0,-4.218230418609031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.700+03: 00,548766,new.004.051.
59.9539235,30.3251186,8.494,2.009,0.0,0.0,0.0,-4.257564903961227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.800+03: 00,548863,new.004.051.
59.9539227,30.3251154,8.483,1.976,0.0,0.0,0.0,-4.263912666450731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 27.900+03: 00,548966,new.004.051.
59.953922,30.325112,8.489,2.033,0.0,0.0,0.0,-4.295955166188095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.66,2024-07-19T12: 00: 28.000+03: 00,549074,new.004.051.
59.9539213,30.3251089,8.485,1.938,0.0,0.0,0.0,-4.289158854080829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 28.100+03: 00,549169,new.004.051.
59.9539206,30.3251057,8.48,1.948,0.0,0.0,0.0,-4.297128027445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 28.200+03: 00,549268,new.004.051.
59.9539199,30.3251024,8.498,1.967,0.0,0.0,0.0,-4.334010325198579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 28.300+03: 00,549369,new.004.051.
59.9539193,30.3250991,8.49,1.958,0.0,0.0,0.0,-4.36249758924963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.400+03: 00,549474,new.004.051.
59.9539187,30.325096,8.485,1.905,0.0,0.0,0.0,-4.358767820638119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.500+03: 00,549568,new.004.051.
59.9539181,30.3250927,8.482,1.918,0.0,0.0,0.0,-4.34860825906226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.600+03: 00,549668,new.004.052.
59.9539176,30.3250896,8.491,1.864,0.0,0.0,0.0,-4.379662902442996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.700+03: 00,549765,new.004.052.
59.9539171,30.3250863,8.475,1.923,0.0,0.0,0.0,-4.422885981368634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.800+03: 00,549867,new.004.052.
59.9539166,30.325083,8.487,1.895,0.0,0.0,0.0,-4.403271971234722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 28.900+03: 00,549987,new.004.052.
59.9539161,30.3250798,8.483,1.865,0.0,0.0,0.0,-4.433818723803126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 29.000+03: 00,550074,new.004.052.
59.9539157,30.3250766,8.481,1.839,0.0,0.0,0.0,-4.471702840546915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 29.100+03: 00,550194,new.004.052.
59.9539152,30.3250735,8.482,1.829,0.0,0.0,0.0,-4.430802794855681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 29.200+03: 00,550273,new.004.052.
59.9539148,30.3250703,8.478,1.829,0.0,0.0,0.0,-4.446826662718241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.64,2024-07-19T12: 00: 29.300+03: 00,550382,new.004.052.
59.9539143,30.325067,8.475,1.907,0.0,0.0,0.0,-4.417239841238432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2024-07-19T12: 00: 29.400+03: 00,550466,new.004.052.
59.9539139,30.3250639,8.478,1.817,0.0,0.0,0.0,-4.456722679577049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 29.500+03: 00,550567,new.004.052.
59.9539135,30.3250607,8.474,1.824,0.0,0.0,0.0,-4.476212771334069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 29.600+03: 00,550666,new.004.052.
59.9539129,30.3250575,8.477,1.868,0.0,0.0,0.0,-4.391848791280419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 29.700+03: 00,550766,new.004.052.
59.9539124,30.3250545,8.468,1.808,0.0,0.0,0.0,-4.388246431704303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 29.800+03: 00,550866,new.004.052.
59.9539121,30.3250513,8.468,1.796,0.0,0.0,0.0,-4.465871695516002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 29.900+03: 00,550964,new.004.052.
59.9539117,30.3250482,8.464,1.808,0.0,0.0,0.0,-4.473113066582527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.000+03: 00,551071,new.004.052.
59.9539112,30.325045,8.465,1.83,0.0,0.0,0.0,-4.4520486878402075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.100+03: 00,551170,new.004.052.
59.953911,30.3250419,8.472,1.75,0.0,0.0,0.0,-4.537787987344429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.200+03: 00,551266,new.004.052.
59.9539107,30.3250388,8.464,1.787,0.0,0.0,0.0,-4.54416018444346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.300+03: 00,551367,new.004.052.
59.9539103,30.3250356,8.451,1.806,0.0,0.0,0.0,-4.497968300460179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.400+03: 00,551471,new.004.052.
59.95391,30.3250325,8.452,1.796,0.0,0.0,0.0,-4.50801616096391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.500+03: 00,551563,new.004.052.
59.9539097,30.3250293,8.467,1.813,0.0,0.0,0.0,-4.503996667696567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.600+03: 00,551665,new.004.052.
59.9539094,30.325026,8.447,1.835,0.0,0.0,0.0,-4.5458304645376195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.700+03: 00,551766,new.004.052.
59.9539091,30.3250229,8.459,1.812,0.0,0.0,0.0,-4.529900844454667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.69,2024-07-19T12: 00: 30.800+03: 00,551864,new.004.052.
59.9539087,30.3250196,8.459,1.861,0.0,0.0,0.0,-4.506757778573222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.69,2024-07-19T12: 00: 30.900+03: 00,551964,new.004.052.
59.9539085,30.3250162,8.445,1.909,0.0,0.0,0.0,-4.565596318316455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.000+03: 00,552071,new.004.052.
59.9539083,30.3250126,8.45,1.979,0.0,0.0,0.0,-4.607629082692235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.100+03: 00,552170,new.004.052.
59.9539081,30.3250091,8.448,1.964,0.0,0.0,0.0,-4.607177042415967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.200+03: 00,552271,new.004.052.
59.9539079,30.3250055,8.441,2.025,0.0,0.0,0.0,-4.577012516953749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.300+03: 00,552396,new.004.052.
59.9539077,30.3250018,8.437,2.062,0.0,0.0,0.0,-4.609493094333364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.400+03: 00,552464,new.004.052.
59.9539075,30.324998,8.427,2.111,0.0,0.0,0.0,-4.624368535548111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.500+03: 00,552569,new.004.052.
59.9539073,30.3249943,8.428,2.056,0.0,0.0,0.0,-4.618176107362035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.66,2024-07-19T12: 00: 31.600+03: 00,552668,new.004.052.
59.9539072,30.3249903,8.429,2.203,0.0,0.0,0.0,-4.64651676375592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2024-07-19T12: 00: 31.700+03: 00,552766,new.004.052.
59.953907,30.3249864,8.433,2.217,0.0,0.0,0.0,-4.622808211196828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.64,2024-07-19T12: 00: 31.800+03: 00,552864,new.004.052.
59.953907,30.3249825,8.435,2.189,0.0,0.0,0.0,-4.6700141314755195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2024-07-19T12: 00: 31.900+03: 00,552966,new.004.052.
59.9539069,30.3249784,8.425,2.278,0.0,0.0,0.0,-4.679812409896216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2024-07-19T12: 00: 32.000+03: 00,553070,new.004.052.
59.9539068,30.3249741,8.411,2.363,0.0,0.0,0.0,-4.678775684320531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.67,2024-07-19T12: 00: 32.100+03: 00,553170,new.004.052.
59.9539068,30.3249698,8.436,2.384,0.0,0.0,0.0,-4.67517856073217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2024-07-19T12: 00: 32.200+03: 00,553268,new.004.052.
59.9539067,30.3249656,8.427,2.37,0.0,0.0,0.0,-4.6975571724012415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.72,2024-07-19T12: 00: 32.300+03: 00,553366,new.004.052.
59.9539067,30.3249612,8.416,2.452,0.0,0.0,0.0,-4.684830231495699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.67,2024-07-19T12: 00: 32.400+03: 00,553472,new.004.052.
59.9539067,30.3249566,8.426,2.506,0.0,0.0,0.0,-4.71031552923332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.67,2024-07-19T12: 00: 32.500+03: 00,553568,new.004.052.
59.9539067,30.3249521,8.429,2.518,0.0,0.0,0.0,-4.710737898912303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 32.600+03: 00,553667,new.004.052.
59.9539067,30.3249476,8.417,2.547,0.0,0.0,0.0,-4.7273865946470774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 32.700+03: 00,553767,new.004.052.
59.9539067,30.3249427,8.42,2.677,0.0,0.0,0.0,-4.7173561874358665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 32.800+03: 00,553867,new.004.052.
59.9539067,30.3249378,8.422,2.71,0.0,0.0,0.0,-4.711505843783181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 32.900+03: 00,553966,new.004.052.
59.953907,30.3249331,8.436,2.671,0.0,0.0,0.0,-4.794751067786303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 33.000+03: 00,554072,new.004.052.
59.9539072,30.3249282,8.434,2.725,0.0,0.0,0.0,-4.795410802243556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2024-07-19T12: 00: 33.100+03: 00,554168,new.004.052.
59.9539073,30.3249231,8.432,2.81,0.0,0.0,0.0,-4.765445244316065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2024-07-19T12: 00: 33.200+03: 00,554268,new.004.052.
59.9539075,30.3249181,8.427,2.824,0.0,0.0,0.0,-4.775969579705591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2024-07-19T12: 00: 33.300+03: 00,554366,new.004.052.
59.9539077,30.3249129,8.445,2.89,0.0,0.0,0.0,-4.787003551236699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.67,2024-07-19T12: 00: 33.400+03: 00,554466,new.004.052.
59.953908,30.3249076,8.451,2.955,0.0,0.0,0.0,-4.806771150344787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2024-07-19T12: 00: 33.500+03: 00,554564,new.004.052.
59.9539082,30.3249026,8.425,2.864,0.0,0.0,0.0,-4.81592714760075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 33.600+03: 00,554665,new.004.052.
59.9539086,30.3248972,8.433,2.976,0.0,0.0,0.0,-4.827659250832655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 33.700+03: 00,554766,new.004.052.
59.9539091,30.3248917,8.429,3.094,0.0,0.0,0.0,-4.870648455638528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 33.800+03: 00,554864,new.004.052.
59.9539094,30.3248865,8.442,2.942,0.0,0.0,0.0,-4.842337469841927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 33.900+03: 00,554964,new.004.052.
59.9539098,30.3248813,8.437,2.971,0.0,0.0,0.0,-4.858148407535745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 34.000+03: 00,555071,new.004.052.
59.9539103,30.324876,8.441,3.017,0.0,0.0,0.0,-4.899872248633921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.66,2024-07-19T12: 00: 34.100+03: 00,555165,new.004.052.
59.9539109,30.3248707,8.441,2.988,0.0,0.0,0.0,-4.9151456249181225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.66,2024-07-19T12: 00: 34.200+03: 00,555267,new.004.052.
59.9539115,30.3248655,8.465,2.97,0.0,0.0,0.0,-4.931881587115497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.66,2024-07-19T12: 00: 34.300+03: 00,555368,new.004.052.
59.9539119,30.3248603,8.452,2.948,0.0,0.0,0.0,-4.909159145583782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.66,2024-07-19T12: 00: 34.400+03: 00,555473,new.004.052.
59.9539125,30.324855,8.449,3.044,0.0,0.0,0.0,-4.920454916502689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.66,2024-07-19T12: 00: 34.500+03: 00,555567,new.004.052.
59.9539132,30.3248499,8.459,2.959,0.0,0.0,0.0,-4.9700973164171645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.66,2024-07-19T12: 00: 34.600+03: 00,555667,new.004.052.
59.9539138,30.3248448,8.453,2.928,0.0,0.0,0.0,-4.939262584522181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.66,2024-07-19T12: 00: 34.700+03: 00,555766,new.004.052.
59.9539144,30.3248398,8.463,2.91,0.0,0.0,0.0,-4.97032944520768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.65,2024-07-19T12: 00: 34.800+03: 00,555866,new.004.052.
59.9539152,30.3248347,8.442,2.927,0.0,0.0,0.0,-4.98910220664213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.65,2024-07-19T12: 00: 34.900+03: 00,555967,new.004.052.
59.9539159,30.3248297,8.454,2.94,0.0,0.0,0.0,-4.993598174795268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.65,2024-07-19T12: 00: 35.000+03: 00,556071,new.004.052.
59.9539166,30.3248248,8.429,2.89,0.0,0.0,0.0,-5.011810685539828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.65,2024-07-19T12: 00: 35.100+03: 00,556168,new.004.052.
59.9539175,30.3248199,8.441,2.865,0.0,0.0,0.0,-5.03253472507801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.65,2024-07-19T12: 00: 35.200+03: 00,556273,new.004.052.
59.9539183,30.3248151,8.439,2.848,0.0,0.0,0.0,-5.0418146407108635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 35.300+03: 00,556367,new.004.052.
59.953919,30.3248103,8.44,2.832,0.0,0.0,0.0,-5.026364986172211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 35.400+03: 00,556467,new.004.052.
59.9539199,30.3248055,8.443,2.829,0.0,0.0,0.0,-5.053270981920954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.67,2024-07-19T12: 00: 35.500+03: 00,556567,new.004.052.
